job_title_clean,salary_target,experience_years_clean,location_clean,work_mode_clean,level_clean
software testing engineer,35500.0,7.0,Unknown,Unknown,Lead/Manager
software testing engineer,18000.0,1.5,Unknown,Unknown,Junior
software testing engineer,18000.0,6.0,Unknown,Unknown,Senior
software testing engineer,8000.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,127500.0,1.5,Unknown,Unknown,Senior
software testing engineer,18000.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,18000.0,1.5,Unknown,Unknown,Junior
software testing engineer,45500.0,7.0,Unknown,Unknown,Lead/Manager
software testing engineer,25500.0,4.0,Unknown,Unknown,Senior
software testing engineer,18000.0,1.5,Unknown,Unknown,Junior
software testing engineer,18000.0,6.0,Unknown,Unknown,Senior
software testing engineer,55500.0,4.0,Unknown,Unknown,Lead/Manager
software testing engineer,45500.0,7.0,Unknown,Unknown,Lead/Manager
software testing engineer,13000.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,25500.0,6.0,Unknown,Unknown,Senior
software testing engineer,55500.0,7.0,Unknown,Unknown,Lead/Manager
software testing engineer,13000.0,1.5,Unknown,Unknown,Junior
software testing engineer,177500.0,6.0,Unknown,Unknown,Senior
software testing engineer,25500.0,1.5,Unknown,Unknown,Junior
software testing engineer,8000.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,45500.0,7.0,Unknown,Unknown,Lead/Manager
software testing engineer,8000.0,1.0,Unknown,Unknown,Junior
software testing engineer,2500.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,35500.0,6.0,Unknown,Unknown,Lead/Manager
software testing engineer,18000.0,4.0,Unknown,Unknown,Senior
software testing engineer,45500.0,7.0,Unknown,Unknown,Senior
software testing engineer,45500.0,6.0,Unknown,Unknown,Senior
software testing engineer,75000.0,4.0,Unknown,Unknown,Senior
software testing engineer,35500.0,6.0,Unknown,Unknown,Senior
software testing engineer,8000.0,1.5,Unknown,Unknown,Junior
software testing engineer,35500.0,4.0,Unknown,Unknown,Senior
software testing engineer,55500.0,6.0,Unknown,Unknown,Senior
software testing engineer,8000.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,13000.0,6.0,Unknown,Unknown,Junior
software testing engineer,25500.0,4.0,Unknown,Unknown,Senior
software testing engineer,45500.0,6.0,Unknown,Unknown,Lead/Manager
software testing engineer,75000.0,6.0,Unknown,Unknown,Senior
software testing engineer,18000.0,1.5,Unknown,Unknown,Junior
software testing engineer,18000.0,1.5,Unknown,Unknown,Junior
software testing engineer,8000.0,1.5,Unknown,Unknown,Senior
software testing engineer,75000.0,7.0,Unknown,Unknown,Lead/Manager
software testing engineer,18000.0,4.0,Unknown,Unknown,Junior
software testing engineer,18000.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,13000.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,13000.0,1.5,Unknown,Unknown,Junior
software testing engineer,25500.0,1.5,Unknown,Unknown,Junior
software testing engineer,18000.0,1.0,Unknown,Unknown,Junior
software testing engineer,25500.0,4.0,Unknown,Unknown,Junior
software testing engineer,25500.0,6.0,Unknown,Unknown,Senior
software testing engineer,18000.0,4.0,Unknown,Unknown,Senior
software testing engineer,8000.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,18000.0,1.5,Unknown,Unknown,Junior
software testing engineer,75000.0,7.0,Unknown,Unknown,Lead/Manager
software testing engineer,35500.0,7.0,Unknown,Unknown,Lead/Manager
software testing engineer,25500.0,4.0,Unknown,Unknown,Senior
software testing engineer,8000.0,1.0,Unknown,Unknown,Junior
software testing engineer,8000.0,1.0,Unknown,Unknown,Junior
software testing engineer,13000.0,1.0,Unknown,Unknown,Junior
software testing engineer,35500.0,7.0,Unknown,Unknown,Lead/Manager
software testing engineer,25500.0,7.0,Unknown,Unknown,Senior
software testing engineer,25500.0,4.0,Unknown,Unknown,Senior
software testing engineer,55500.0,7.0,Unknown,Unknown,Senior
software testing engineer,18000.0,1.5,Unknown,Unknown,Junior
software testing engineer,25500.0,1.5,Unknown,Unknown,Junior
software testing engineer,25500.0,6.0,Unknown,Unknown,Senior
software testing engineer,25500.0,6.0,Unknown,Unknown,Senior
software testing engineer,35500.0,4.0,Unknown,Unknown,Senior
software testing engineer,8000.0,1.5,Unknown,Unknown,Junior
software testing engineer,13000.0,1.5,Unknown,Unknown,Junior
software testing engineer,8000.0,1.5,Unknown,Unknown,Junior
software testing engineer,75000.0,7.0,Unknown,Unknown,Senior
software testing engineer,45500.0,4.0,Unknown,Unknown,Senior
software testing engineer,8000.0,1.5,Unknown,Unknown,Junior
software testing engineer,35500.0,4.0,Unknown,Unknown,Senior
software testing engineer,8000.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,25500.0,1.5,Unknown,Unknown,Junior
software testing engineer,45500.0,7.0,Unknown,Unknown,Lead/Manager
software testing engineer,25500.0,6.0,Unknown,Unknown,Senior
software testing engineer,18000.0,1.5,Unknown,Unknown,Junior
software testing engineer,25500.0,4.0,Unknown,Unknown,Senior
software testing engineer,13000.0,1.5,Unknown,Unknown,Junior
software testing engineer,13000.0,1.5,Unknown,Unknown,Junior
software testing engineer,13000.0,4.0,Unknown,Unknown,Junior
software testing engineer,127500.0,4.0,Unknown,Unknown,Senior
software testing engineer,25500.0,4.0,Unknown,Unknown,Senior
software testing engineer,13000.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,2500.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,25500.0,4.0,Unknown,Unknown,Senior
software testing engineer,25500.0,4.0,Unknown,Unknown,Senior
software testing engineer,45500.0,7.0,Unknown,Unknown,Lead/Manager
software testing engineer,8000.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,8000.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,25500.0,4.0,Unknown,Unknown,Senior
software testing engineer,45500.0,7.0,Unknown,Unknown,Lead/Manager
software testing engineer,75000.0,4.0,Unknown,Unknown,Senior
software testing engineer,25500.0,4.0,Unknown,Unknown,Senior
software testing engineer,55500.0,6.0,Unknown,Unknown,Lead/Manager
software testing engineer,2500.0,1.5,Unknown,Unknown,Senior
software testing engineer,25500.0,1.5,Unknown,Unknown,Junior
software testing engineer,8000.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,8000.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,35500.0,6.0,Unknown,Unknown,Senior
software testing engineer,75000.0,7.0,Unknown,Unknown,Senior
software testing engineer,35500.0,4.0,Unknown,Unknown,Senior
software testing engineer,35500.0,4.0,Unknown,Unknown,Senior
software testing engineer,25500.0,4.0,Unknown,Unknown,Senior
software testing engineer,25500.0,1.5,Unknown,Unknown,Junior
software testing engineer,8000.0,1.5,Unknown,Unknown,Junior
software testing engineer,8000.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,25500.0,7.0,Unknown,Unknown,Lead/Manager
software testing engineer,27000.0,1.5,Unknown,Unknown,Junior
software testing engineer,18000.0,7.0,Unknown,Unknown,Senior
software testing engineer,13000.0,4.0,Unknown,Unknown,Lead/Manager
software testing engineer,35500.0,6.0,Unknown,Unknown,Senior
software testing engineer,18000.0,4.0,Unknown,Unknown,Senior
software testing engineer,8000.0,1.5,Unknown,Unknown,Junior
software testing engineer,13000.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,13000.0,1.5,Unknown,Unknown,Junior
software testing engineer,8000.0,1.0,Unknown,Unknown,Junior
software testing engineer,8000.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,25500.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,8000.0,1.5,Unknown,Unknown,Entry-Level
software testing engineer,35500.0,4.0,Unknown,Unknown,Senior
software testing engineer,75000.0,6.0,Unknown,Unknown,Senior
software testing engineer,13000.0,4.0,Unknown,Unknown,Senior
software testing engineer,8000.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,18000.0,4.0,Unknown,Unknown,Senior
software testing engineer,25500.0,1.5,Unknown,Unknown,Junior
software testing engineer,37475.0,7.0,Unknown,Unknown,Lead/Manager
software testing engineer,127500.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,55500.0,4.0,Unknown,Unknown,Senior
software testing engineer,45500.0,6.0,Unknown,Unknown,Lead/Manager
software testing engineer,177500.0,7.0,Unknown,Unknown,Lead/Manager
software testing engineer,55500.0,6.0,Unknown,Unknown,Lead/Manager
software testing engineer,13000.0,1.5,Unknown,Unknown,Senior
software testing engineer,75000.0,4.0,Unknown,Unknown,Junior
software testing engineer,8000.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,25500.0,7.0,Unknown,Unknown,Lead/Manager
software testing engineer,18000.0,1.5,Unknown,Unknown,Junior
software testing engineer,35500.0,1.5,Unknown,Unknown,Junior
software testing engineer,75000.0,7.0,Unknown,Unknown,Senior
software testing engineer,200000.0,4.0,Unknown,Unknown,Senior
software testing engineer,25500.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,13000.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,8000.0,1.5,Unknown,Unknown,Junior
software testing engineer,8000.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,13000.0,1.5,Unknown,Unknown,Junior
software testing engineer,18000.0,4.0,Unknown,Unknown,Senior
software testing engineer,25000.0,1.5,Unknown,Unknown,Junior
software testing engineer,75000.0,6.0,Unknown,Unknown,Lead/Manager
software testing engineer,8000.0,1.5,Unknown,Unknown,Junior
software testing engineer,45500.0,6.0,Unknown,Unknown,Senior
software testing engineer,35500.0,4.0,Unknown,Unknown,Senior
software testing engineer,13000.0,1.5,Unknown,Unknown,Junior
software testing engineer,8000.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,25500.0,4.0,Unknown,Unknown,Senior
software testing engineer,55500.0,7.0,Unknown,Unknown,Lead/Manager
software testing engineer,37475.0,1.5,Unknown,Unknown,Senior
software testing engineer,13000.0,1.0,Unknown,Unknown,Junior
software testing engineer,75000.0,1.5,Unknown,Unknown,Junior
software testing engineer,8000.0,1.5,Unknown,Unknown,Junior
software testing engineer,25500.0,6.0,Unknown,Unknown,Senior
software testing engineer,13000.0,1.0,Unknown,Unknown,Junior
software testing engineer,2500.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,37475.0,1.5,Unknown,Unknown,Junior
software testing engineer,2500.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,25500.0,6.0,Unknown,Unknown,Senior
software testing engineer,8000.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,13000.0,4.0,Unknown,Unknown,Senior
software testing engineer,45500.0,7.0,Unknown,Unknown,Senior
software testing engineer,35500.0,1.5,Unknown,Unknown,Senior
software testing engineer,8000.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,2500.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,25500.0,1.0,Unknown,Unknown,Junior
software testing engineer,75000.0,6.0,Unknown,Unknown,Senior
software testing engineer,37475.0,1.5,Unknown,Unknown,Junior
software testing engineer,8000.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,2500.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,13000.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,75000.0,1.5,Unknown,Unknown,Senior
software testing engineer,13000.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,8000.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,13000.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,35500.0,6.0,Unknown,Unknown,Senior
software testing engineer,18000.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,13000.0,1.5,Unknown,Unknown,Junior
software testing engineer,25500.0,4.0,Unknown,Unknown,Senior
software testing engineer,2500.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,35500.0,6.0,Unknown,Unknown,Senior
software testing engineer,13000.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,13000.0,1.5,Unknown,Unknown,Junior
software testing engineer,8000.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,25000.0,1.5,Unknown,Unknown,Junior
software testing engineer,45500.0,4.0,Unknown,Unknown,Senior
software testing engineer,13000.0,1.5,Unknown,Unknown,Junior
software testing engineer,13000.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,18000.0,1.5,Unknown,Unknown,Junior
software testing engineer,45500.0,1.5,Unknown,Unknown,Junior
software testing engineer,45500.0,7.0,Unknown,Unknown,Lead/Manager
software testing engineer,25500.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,35500.0,7.0,Unknown,Unknown,Lead/Manager
software testing engineer,13000.0,1.5,Unknown,Unknown,Senior
software testing engineer,25500.0,4.0,Unknown,Unknown,Senior
software testing engineer,45500.0,7.0,Unknown,Unknown,Lead/Manager
software testing engineer,18000.0,4.0,Unknown,Unknown,Senior
software testing engineer,25500.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,18000.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,13000.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,35500.0,6.0,Unknown,Unknown,Senior
software testing engineer,18000.0,1.5,Unknown,Unknown,Junior
software testing engineer,8000.0,4.0,Unknown,Unknown,Senior
software testing engineer,35500.0,4.0,Unknown,Unknown,Senior
software testing engineer,8000.0,1.5,Unknown,Unknown,Junior
software testing engineer,25500.0,6.0,Unknown,Unknown,Senior
software testing engineer,177500.0,6.0,Unknown,Unknown,Senior
software testing engineer,127500.0,7.0,Unknown,Unknown,Lead/Manager
software testing engineer,37475.0,4.0,Unknown,Unknown,Senior
software testing engineer,45500.0,7.0,Unknown,Unknown,Lead/Manager
software testing engineer,8000.0,1.5,Unknown,Unknown,Junior
software testing engineer,13000.0,1.5,Unknown,Unknown,Junior
software testing engineer,8000.0,1.5,Unknown,Unknown,Junior
software testing engineer,25500.0,7.0,Unknown,Unknown,Lead/Manager
software testing engineer,35500.0,6.0,Unknown,Unknown,Senior
software testing engineer,25500.0,4.0,Unknown,Unknown,Senior
software testing engineer,13000.0,1.0,Unknown,Unknown,Junior
software testing engineer,25500.0,4.0,Unknown,Unknown,Senior
software testing engineer,13000.0,1.5,Unknown,Unknown,Junior
software testing engineer,25500.0,6.0,Unknown,Unknown,Lead/Manager
software testing engineer,18000.0,1.5,Unknown,Unknown,Junior
software testing engineer,13000.0,1.5,Unknown,Unknown,Junior
software testing engineer,13000.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,25500.0,4.0,Unknown,Unknown,Senior
software testing engineer,13000.0,1.5,Unknown,Unknown,Junior
software testing engineer,13000.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,8000.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,2500.0,1.0,Unknown,Unknown,Junior
software testing engineer,8000.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,13000.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,127500.0,6.0,Unknown,Unknown,Senior
software testing engineer,177500.0,7.0,Unknown,Unknown,Senior
software testing engineer,8000.0,1.5,Unknown,Unknown,Junior
software testing engineer,18000.0,1.5,Unknown,Unknown,Junior
software testing engineer,13000.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,18000.0,1.5,Unknown,Unknown,Junior
software testing engineer,35500.0,4.0,Unknown,Unknown,Senior
software testing engineer,25500.0,1.5,Unknown,Unknown,Junior
software testing engineer,55500.0,7.0,Unknown,Unknown,Lead/Manager
software testing engineer,35500.0,4.0,Unknown,Unknown,Senior
software testing engineer,45500.0,7.0,Unknown,Unknown,Senior
software testing engineer,2500.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,530.0,1.5,Unknown,Unknown,Junior
software testing engineer,25500.0,7.0,Unknown,Unknown,Lead/Manager
software testing engineer,8000.0,4.0,Unknown,Unknown,Junior
software testing engineer,75000.0,4.0,Unknown,Unknown,Senior
software testing engineer,18000.0,4.0,Unknown,Unknown,Junior
software testing engineer,25500.0,4.0,Unknown,Unknown,Senior
software testing engineer,55500.0,7.0,Unknown,Unknown,Lead/Manager
software testing engineer,2500.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,8000.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,75000.0,4.0,Unknown,Unknown,Senior
software testing engineer,75000.0,7.0,Unknown,Unknown,Lead/Manager
software testing engineer,18000.0,1.5,Unknown,Unknown,Senior
software testing engineer,13000.0,1.5,Unknown,Unknown,Junior
software testing engineer,25500.0,7.0,Unknown,Unknown,Lead/Manager
software testing engineer,127500.0,6.0,Unknown,Unknown,Senior
software testing engineer,2500.0,1.0,Unknown,Unknown,Lead/Manager
software testing engineer,75000.0,6.0,Unknown,Unknown,Senior
software testing engineer,75000.0,7.0,Unknown,Unknown,Senior
software testing engineer,18000.0,4.0,Unknown,Unknown,Senior
software testing engineer,35500.0,1.5,Unknown,Unknown,Lead/Manager
software testing engineer,13000.0,1.5,Unknown,Unknown,Junior
software testing engineer,35500.0,6.0,Unknown,Unknown,Senior
software testing engineer,8000.0,1.0,Unknown,Unknown,Entry-Level
software testing engineer,13000.0,1.5,Unknown,Unknown,Junior
software testing engineer,13000.0,1.5,Unknown,Unknown,Junior
software testing engineer,25500.0,4.0,Unknown,Unknown,Senior
software testing engineer,13000.0,1.5,Unknown,Unknown,Junior
software testing engineer,13000.0,4.0,Unknown,Unknown,Senior
software testing engineer,18000.0,4.0,Unknown,Unknown,Junior
software testing engineer,25500.0,6.0,Unknown,Unknown,Senior
software testing engineer,127500.0,4.0,Unknown,Unknown,Senior
software testing engineer,18000.0,7.0,Unknown,Unknown,Senior
software testing engineer,13000.0,4.0,Unknown,Unknown,Senior
software testing engineer,75000.0,4.0,Unknown,Unknown,Senior
software testing engineer,13000.0,1.5,Unknown,Unknown,Junior
software testing engineer,13000.0,1.0,Unknown,Unknown,Junior
software testing engineer,18000.0,1.5,Unknown,Unknown,Junior
software testing engineer,18000.0,1.5,Unknown,Unknown,Junior
software testing engineer,8000.0,1.5,Unknown,Unknown,Junior
software testing engineer,60000.0,7.0,Unknown,Unknown,Lead/Manager
software testing engineer,45500.0,6.0,Unknown,Unknown,Lead/Manager
software testing engineer,25500.0,4.0,Unknown,Unknown,Senior
software testing engineer,75000.0,4.0,Unknown,Unknown,Senior
software testing engineer,8000.0,1.5,Unknown,Unknown,Junior
software testing engineer,127500.0,6.0,Unknown,Unknown,Senior
software testing engineer,25500.0,7.0,Unknown,Unknown,Lead/Manager
software testing engineer,18000.0,1.5,Unknown,Unknown,Senior
software testing engineer,25500.0,6.0,Unknown,Unknown,Senior
software testing engineer,55500.0,7.0,Unknown,Unknown,Lead/Manager
software testing engineer,18000.0,4.0,Unknown,Unknown,Junior
software testing engineer,18000.0,1.5,Unknown,Unknown,Junior
software testing engineer,13000.0,6.0,Unknown,Unknown,Senior
software testing engineer,25000.0,1.5,Unknown,Unknown,Junior
software testing engineer,25500.0,7.0,Unknown,Unknown,Lead/Manager
software testing engineer,25500.0,4.0,Unknown,Unknown,Senior
